class,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,88,65,56,79,50,9,15,99,94,65
1,62,56,67,24,35,65,7,24,91,40
1,88,3,48,89,49,0,39,87,16,93
4,21,21,11,26,45,49,64,40,97,87
0,88,3,77,73,49,1,15,54,97,14
4,53,31,47,73,69,13,8,70,53,56
1,7,30,86,74,11,34,66,12,43,49
1,51,25,82,96,86,34,58,32,52,81
1,19,11,16,24,91,99,6,38,66,56
2,85,0,67,73,65,81,68,99,35,91
3,88,70,47,54,39,13,29,83,85,20
3,96,5,76,89,66,41,68,99,54,44
1,93,76,16,96,25,7,53,45,47,41
0,15,40,83,34,47,43,17,17,68,77
0,15,30,41,47,92,68,85,8,14,34
0,19,6,50,45,31,62,12,66,13,64
4,89,78,5,73,15,27,40,53,88,73
0,24,60,98,54,1,41,3,8,78,93
4,2,21,99,89,31,27,99,60,10,44
3,26,87,80,91,86,37,54,53,82,13
0,10,0,72,27,66,96,1,32,99,65
0,20,50,35,26,48,50,68,29,85,52
4,84,76,11,24,57,74,81,66,59,87
1,85,3,75,47,86,11,52,70,40,76
0,82,25,7,67,0,10,12,59,95,96
0,13,84,93,23,88,21,38,32,63,77
0,84,3,37,26,85,49,41,52,42,94
0,23,75,27,61,56,81,51,63,92,22
0,68,25,37,32,76,93,72,20,27,14
2,79,49,32,47,96,62,21,6,10,48
2,52,28,63,91,47,73,94,7,32,61
4,9,86,40,91,48,9,15,65,95,38
1,23,8,64,62,9,49,1,98,70,34
2,36,28,7,96,10,91,94,87,10,33
3,89,0,82,90,84,40,12,3,5,87
1,51,17,82,91,86,41,1,90,64,34
4,35,7,64,62,84,50,17,7,91,65
0,68,55,37,66,55,65,53,2,10,23
0,68,84,97,79,59,89,5,21,23,77
0,75,24,79,85,9,13,33,78,95,96
2,32,38,71,10,15,8,34,74,23,44
1,84,51,60,82,30,91,86,69,32,87
4,59,3,67,5,75,11,35,63,38,49
2,69,18,37,0,40,49,51,39,15,55
1,97,72,10,91,69,41,74,29,64,51
0,66,40,7,70,80,1,82,76,3,65
0,85,17,41,62,38,87,80,39,92,28
0,8,57,54,74,25,41,15,2,20,62
0,23,82,61,62,75,60,65,32,15,89
0,73,5,47,98,41,40,1,21,57,44
4,32,7,64,55,93,73,83,29,63,28
0,13,71,59,89,64,64,86,32,10,94
4,68,0,56,47,91,21,30,66,96,97
1,13,84,11,33,80,64,19,48,4,77
0,30,63,43,60,34,39,65,58,43,68
4,8,21,58,28,31,34,83,43,52,23
2,46,77,83,92,80,72,64,71,44,96
1,82,66,41,1,20,22,86,40,90,81
1,69,28,32,45,75,9,38,8,92,67
0,84,19,10,38,93,65,65,32,63,34
2,29,96,47,67,77,48,73,90,49,52
0,52,77,69,94,84,88,41,52,45,62
3,59,78,6,11,68,8,83,48,87,74
2,55,99,54,78,66,48,51,87,36,65
4,25,55,68,74,96,31,78,71,23,24
0,89,53,35,83,1,82,43,79,66,97
0,36,0,76,68,76,67,68,99,85,96
4,96,46,64,67,64,65,86,19,12,99
4,55,27,74,33,80,65,28,77,90,55
4,80,65,94,37,12,82,11,64,27,74
0,19,19,58,4,20,49,67,20,10,77
4,9,66,23,96,76,11,87,17,38,94
3,32,18,93,37,80,60,1,52,34,68
2,74,0,50,78,51,63,50,3,6,44
1,80,57,32,67,75,40,82,52,40,48
4,86,30,15,32,56,60,59,24,16,81
0,68,65,76,89,6,12,66,5,26,65
0,32,97,32,73,20,83,43,40,64,43
1,29,7,28,65,41,76,43,78,85,36
1,59,8,37,50,89,59,91,52,27,53
2,89,66,65,73,4,81,52,64,63,18
1,53,56,76,2,92,8,78,62,32,43
1,36,63,71,27,1,81,21,71,46,34
3,13,5,23,37,47,86,96,48,41,78
1,64,21,90,96,91,25,61,98,97,74
1,99,98,32,44,92,76,1,99,9,55
0,69,90,43,38,43,65,12,39,40,36
0,66,56,32,75,96,19,23,79,97,90
0,89,25,80,0,50,90,19,76,13,72
4,12,72,5,23,82,86,28,22,12,89
2,87,64,7,94,43,92,43,27,10,74
0,59,64,68,69,62,49,40,69,79,51
3,59,87,76,43,56,35,33,23,63,44
3,53,57,24,61,33,35,97,87,40,43
4,21,0,97,90,14,60,18,52,16,9
4,2,50,32,94,1,40,5,54,10,34
1,88,29,56,43,93,56,49,22,12,76
0,1,97,42,79,82,27,65,89,59,28
4,42,50,5,65,35,12,91,27,91,96
0,26,2,71,38,86,56,65,30,35,77
4,25,84,44,72,1,13,17,3,48,19
1,13,28,7,64,1,65,1,36,15,17
4,53,81,85,19,47,8,22,99,7,14
0,42,25,89,92,80,34,68,4,85,48
0,55,0,15,65,81,61,81,12,40,63
1,88,64,32,32,1,37,67,21,85,55
3,54,33,89,48,1,43,43,7,41,8
1,17,93,61,69,66,79,17,52,27,48
1,48,32,32,73,92,42,17,52,13,43
1,83,69,97,73,43,49,86,7,52,43
0,2,37,35,10,28,42,40,64,64,36
3,2,31,69,73,24,37,39,68,10,40
2,2,64,7,32,77,18,33,66,53,62
0,93,28,58,78,91,92,66,37,79,28
1,55,54,44,33,47,18,43,65,38,53
0,17,25,44,54,58,87,77,6,43,90
2,29,54,28,73,45,99,15,52,11,15
3,2,84,89,90,9,82,45,37,87,61
1,72,77,32,94,86,41,51,93,47,81
0,30,66,3,22,97,34,39,7,17,76
3,80,70,85,49,1,43,76,43,16,61
3,46,57,9,91,9,4,44,90,7,28
0,66,56,48,61,28,66,12,64,42,34
0,97,64,64,65,36,35,67,40,89,94
2,2,50,28,0,9,43,12,21,47,31
0,91,40,44,19,35,53,70,23,89,48
1,67,25,24,58,92,81,27,21,36,99
2,9,58,68,19,69,81,51,21,46,54
0,20,99,3,67,48,90,94,4,16,61
2,32,3,5,78,99,1,81,71,14,51
3,36,7,47,89,75,81,59,19,91,82
3,2,60,64,89,77,97,33,23,67,65
0,80,81,64,91,86,11,52,64,51,2
0,51,4,62,32,70,51,15,22,40,89
0,68,20,35,33,75,98,42,50,95,68
0,32,30,77,99,1,81,44,87,89,27
4,59,33,71,91,12,26,58,1,13,27
0,21,25,90,32,40,66,75,6,64,34
0,55,78,88,24,10,19,77,48,91,54
1,30,5,41,21,93,82,41,66,78,21
0,6,3,94,0,4,55,78,64,91,68
0,68,1,41,23,43,78,17,99,85,97
0,53,64,94,84,25,19,19,66,10,61
0,9,10,71,4,15,64,15,74,51,96
2,14,7,47,33,93,53,12,60,1,61
1,21,31,35,89,67,44,9,73,0,42
3,44,84,6,39,91,34,96,21,13,34
2,19,57,32,96,12,34,81,41,34,58
2,29,64,5,79,91,41,91,27,87,67
0,15,64,32,42,91,40,64,26,12,87
4,39,25,99,31,49,87,78,23,92,87
4,1,61,79,2,41,9,64,17,51,94
0,63,0,17,37,45,51,89,8,41,94
1,52,50,28,47,75,82,19,63,10,88
4,89,44,23,17,49,19,16,99,91,21
4,2,53,32,83,70,65,4,64,30,67
2,36,64,56,13,25,48,93,17,34,95
0,44,63,24,31,57,53,73,52,97,33
4,12,56,97,16,2,19,39,6,90,27
3,3,63,32,85,45,90,83,22,70,44
1,59,46,86,67,60,17,43,19,87,36
4,69,8,7,75,50,53,50,78,64,18
3,52,19,66,2,84,34,50,26,91,53
3,70,17,61,19,1,55,15,79,54,24
0,6,64,24,7,59,88,15,52,34,27
0,55,25,71,89,43,90,95,70,86,44
0,0,99,80,49,30,8,85,66,89,55
1,23,30,64,88,92,1,43,99,10,65
2,35,99,80,67,75,87,19,87,6,55
4,51,71,7,44,66,53,54,47,85,43
1,2,31,71,96,52,68,6,71,41,70
0,53,50,7,9,46,49,31,68,59,96
4,59,50,32,91,20,27,43,83,30,11
4,23,63,44,4,69,12,23,18,7,41
2,77,25,90,0,97,48,39,3,10,34
0,2,82,35,89,18,88,94,27,41,43
3,12,16,2,45,39,26,43,4,30,14
0,42,47,89,55,84,82,33,87,20,97
4,93,8,58,76,99,90,6,80,54,97
1,65,74,28,73,7,40,87,3,30,43
2,83,18,81,4,1,43,44,63,36,81
0,40,89,71,20,82,80,12,65,11,68
4,66,84,28,73,93,87,56,39,34,87
0,17,19,32,38,95,89,26,3,54,76
0,47,72,32,19,31,75,22,42,41,84
0,77,3,76,51,56,8,58,21,41,40
0,32,30,22,77,87,11,78,87,64,13
4,82,53,47,97,20,3,51,20,87,8
2,88,12,52,67,1,87,99,97,38,48
4,62,23,32,55,80,87,48,87,47,65
0,84,40,19,73,75,49,73,91,85,48
4,52,86,76,89,15,13,78,37,40,97
0,93,64,85,94,21,55,15,44,10,61
4,35,97,43,7,43,9,40,99,41,97
0,77,64,43,24,98,83,64,52,18,71
3,21,5,32,62,50,90,48,52,6,21
1,55,21,9,9,38,56,17,68,29,96
1,85,0,47,95,30,19,96,7,89,77
3,88,35,7,54,12,10,27,8,8,96
1,89,3,43,40,31,38,63,48,41,54
0,70,80,53,94,25,19,23,80,73,0
1,37,79,24,81,58,3,80,96,47,31
4,82,47,64,28,50,38,66,1,82,64
2,91,27,64,53,1,56,16,44,41,41
0,13,31,60,94,30,74,4,8,12,33
2,15,72,4,86,7,9,91,17,85,76
2,8,73,59,96,41,68,15,66,88,75
0,33,52,12,45,60,3,38,53,63,77
0,43,53,98,95,2,53,50,26,35,52
0,66,93,90,55,21,31,54,66,64,14
0,1,50,9,90,57,40,33,79,11,80
1,32,68,61,89,91,82,65,44,13,97
2,13,78,77,45,12,90,27,79,78,94
2,68,17,9,61,1,27,40,21,87,65
1,84,57,60,66,84,50,41,61,41,34
4,53,50,52,39,64,34,90,40,33,97
0,68,33,9,62,87,34,38,45,91,48
0,15,57,28,59,40,72,51,99,38,44
0,86,19,48,26,64,63,57,48,27,94
3,82,1,71,17,36,94,51,3,64,58
4,9,30,41,32,9,55,63,50,7,44
0,19,93,56,26,2,51,12,44,87,44
2,1,0,49,47,9,87,37,45,82,87
0,46,33,41,96,92,18,19,40,64,97
3,37,30,48,70,1,41,59,60,32,90
4,77,3,22,66,9,22,6,17,20,67
1,21,66,82,76,49,65,40,87,10,94
1,9,90,60,4,43,27,34,22,43,40
4,29,82,73,88,43,31,43,47,17,13
4,13,64,74,23,99,1,87,15,66,28
0,68,30,45,90,86,55,39,19,41,99
4,25,51,14,71,37,43,95,80,0,81
3,72,24,61,78,43,75,78,66,85,45
1,3,70,71,48,45,40,52,99,75,94
0,52,8,74,96,43,43,75,52,56,89
0,56,94,89,12,41,49,75,53,57,84
0,84,76,76,33,56,83,53,64,41,33
3,43,77,87,95,49,93,58,1,16,91
4,53,89,75,88,1,81,51,29,25,55
4,74,14,37,85,78,99,90,60,12,60
2,59,21,77,10,64,17,78,19,4,89
4,88,18,63,31,68,31,77,8,5,36
1,99,44,66,71,53,77,43,18,78,45
0,36,18,31,88,50,65,87,21,21,76
4,25,67,77,60,39,85,3,18,19,3
0,48,64,93,36,6,57,28,93,42,4
0,77,28,7,31,45,22,1,39,52,51
0,88,81,83,54,75,53,52,89,10,68
4,72,43,11,0,1,99,37,18,27,84
4,36,96,66,69,97,66,43,7,56,61
0,12,28,47,67,21,56,33,54,60,44
1,66,25,25,89,36,35,59,52,44,34
0,82,95,63,60,8,8,61,76,77,67
0,82,75,32,26,2,81,86,32,79,55
0,66,90,71,38,94,10,78,6,97,84
1,19,33,3,88,84,40,65,29,73,8
4,98,0,31,3,59,65,51,60,77,77
0,53,58,83,62,92,76,22,91,36,74
4,77,70,61,85,86,86,28,76,87,96
4,70,86,68,72,71,8,11,48,64,22
2,94,84,35,94,11,40,96,32,8,34
3,42,77,25,45,64,86,47,2,2,75
3,6,99,68,58,89,20,53,15,77,51
3,76,45,79,59,63,77,38,32,19,87
1,75,15,77,73,1,71,65,99,40,6
1,97,76,87,47,86,51,27,37,30,22
4,74,26,32,24,39,93,47,44,19,34
4,2,3,37,91,8,68,49,76,86,96
2,1,40,32,79,9,40,77,20,85,77
3,54,58,32,78,49,50,97,23,99,11
4,56,28,0,67,40,64,65,52,12,34
4,59,28,42,67,66,16,12,71,89,53
4,8,53,90,28,1,82,43,86,54,18
3,15,17,27,9,46,51,76,96,86,87
0,6,46,24,26,75,50,38,52,99,65
1,21,50,18,3,49,72,85,27,40,76
4,90,4,75,75,1,86,20,60,11,76
4,69,47,93,2,38,62,28,31,17,67
0,30,64,19,31,15,24,38,21,90,12
0,68,47,32,73,38,90,58,20,89,94
3,2,68,89,36,58,72,56,18,16,76
1,84,50,48,23,2,96,27,64,34,54
3,65,93,5,75,19,39,38,53,97,94
4,22,98,44,85,1,19,43,52,32,74
4,2,13,46,71,20,54,35,60,2,16
4,12,45,27,1,30,93,28,20,49,61
0,50,49,38,4,8,61,93,7,47,94
4,35,1,7,52,21,93,56,98,8,98
0,30,51,54,60,77,8,56,85,76,67
3,4,53,14,91,9,76,67,6,96,24
2,8,82,81,27,39,30,73,63,64,44
0,55,28,97,85,88,49,3,19,63,21
4,53,99,80,28,84,9,21,68,54,40
1,9,64,82,64,20,34,15,80,43,81
0,16,65,52,58,78,77,52,1,12,7
2,65,21,9,8,48,96,43,17,6,75
4,49,21,63,47,29,57,27,54,83,39
3,9,25,84,19,80,81,78,53,41,15
4,68,46,32,14,66,54,64,22,95,19
2,13,46,76,75,9,86,68,87,47,48
4,65,33,93,78,30,34,14,54,23,22
0,84,17,94,54,83,19,15,51,49,27
0,21,8,64,26,83,64,15,22,96,61
1,99,55,97,54,84,44,5,74,47,38
1,53,58,3,28,59,8,1,19,42,55
4,48,1,5,36,1,31,13,72,56,38
1,55,19,7,73,43,8,27,22,52,74
1,59,98,38,3,97,77,17,3,27,14
4,2,28,14,26,72,44,46,71,64,21
0,56,65,59,23,69,33,81,70,79,40
4,23,27,8,96,34,54,77,78,90,88
4,23,77,45,80,2,99,51,80,63,22
4,54,88,52,33,96,96,9,12,53,29
0,55,4,71,85,24,77,72,26,41,93
4,84,45,23,58,21,92,15,35,33,56
4,43,2,88,39,32,17,85,69,63,67
1,32,28,61,67,21,35,5,97,85,36
2,63,68,8,81,80,51,15,44,29,41
1,40,3,59,32,34,21,17,29,87,44
3,51,1,52,56,32,25,52,87,30,18
0,33,64,60,67,4,91,39,64,52,28
0,49,65,41,89,46,35,50,87,72,90
3,37,50,57,52,20,49,87,64,10,67
0,77,2,37,89,24,87,41,17,13,27
4,63,64,57,29,75,12,78,32,21,40
4,68,17,32,85,66,19,19,42,51,76
2,82,9,63,37,30,25,60,2,64,3
4,34,79,2,85,4,1,56,96,52,56
2,32,25,32,94,49,26,91,17,38,89
1,4,53,24,27,10,83,52,7,95,90
4,35,51,24,96,47,3,38,55,35,45
0,17,47,24,42,2,12,61,60,77,26
3,89,90,43,61,86,37,99,53,16,94
1,82,41,76,24,51,86,9,60,17,45
0,25,50,89,73,9,11,15,76,66,30
4,95,29,35,23,93,60,58,39,30,99
4,2,25,71,32,69,41,29,40,53,94
4,82,66,65,58,8,67,70,18,19,94
1,19,64,50,89,13,66,86,91,85,68
1,72,29,80,43,97,51,40,90,64,38
0,19,29,85,24,49,12,55,32,13,44
1,21,50,76,22,49,60,56,27,63,61
0,23,24,64,28,51,49,81,20,27,96
2,95,0,69,91,51,43,39,19,43,65
3,82,73,19,58,0,84,19,60,72,71
0,88,30,64,67,88,13,78,27,68,37
1,43,5,52,78,78,88,2,18,17,88
4,2,49,12,13,54,25,24,28,12,4
1,68,50,76,73,41,19,1,52,16,90
3,47,74,11,32,29,70,51,60,90,24
4,84,36,28,23,38,92,38,18,38,35
1,2,35,71,58,59,14,52,86,39,24
3,52,56,58,90,39,60,73,66,97,84
4,37,20,14,74,13,74,22,54,42,17
1,39,47,66,75,29,86,81,53,33,27
0,69,61,28,54,64,74,28,54,14,43
2,84,88,14,48,37,57,17,12,87,64
4,65,84,82,67,60,34,78,55,14,80
4,15,37,62,81,9,65,43,81,95,38
4,63,62,69,74,71,73,56,80,55,4
0,37,91,68,12,91,10,51,65,30,96
1,89,25,47,90,24,55,28,68,16,18
3,63,77,16,31,57,83,35,80,91,24
3,21,1,13,45,97,66,20,78,14,45
4,75,8,94,48,35,62,1,80,70,24
4,92,65,38,39,33,92,73,74,60,77
3,31,54,78,91,70,32,15,18,23,70
3,4,37,97,89,43,37,51,15,41,41
1,32,84,31,79,86,49,35,64,67,18
4,43,77,66,73,4,54,17,21,64,60
1,62,88,51,74,83,80,93,2,11,77
0,92,79,9,5,84,80,34,80,88,36
2,35,73,97,60,19,83,15,56,64,72
0,69,38,78,59,25,24,53,31,69,94
4,26,17,62,20,4,92,60,4,39,18
4,32,64,97,99,82,68,33,37,21,55
0,85,53,5,58,57,48,6,91,87,28
4,61,43,68,3,13,47,4,17,8,83
4,1,42,79,39,70,25,90,11,30,31
4,8,3,75,47,2,90,56,85,53,21
4,34,82,37,52,38,32,12,60,17,47
4,31,77,63,94,63,22,47,83,60,82
3,89,57,77,39,57,38,47,5,77,81
2,19,96,64,78,1,99,43,60,98,62
2,88,7,31,71,60,86,14,81,11,69
4,52,0,93,34,86,1,51,80,33,44
3,80,99,75,59,21,24,27,48,16,67
3,53,82,65,32,86,1,24,10,59,36
0,37,28,9,89,35,82,89,27,41,28
4,82,51,7,34,66,43,15,89,64,51
4,62,28,11,13,83,54,89,90,23,0
4,79,83,18,26,1,13,34,60,42,30
4,62,64,64,20,76,39,86,29,47,77
0,64,21,90,28,93,81,77,81,91,21
4,64,47,86,57,32,81,56,34,64,84
1,28,49,92,78,54,77,99,19,96,67
2,7,70,56,66,75,87,12,66,41,94
4,16,96,93,13,52,47,61,23,64,55
3,25,73,31,26,51,30,18,1,14,91
4,18,52,14,70,1,43,76,60,60,45
0,54,27,59,67,45,1,33,22,87,77
2,42,78,45,88,64,81,43,7,17,36
4,53,92,35,47,91,90,47,93,17,31
3,96,24,23,44,2,44,48,5,27,95
1,22,25,21,4,20,48,51,86,34,96
2,69,77,24,9,97,52,12,87,37,3
4,19,0,76,12,30,38,95,3,37,8
0,9,63,99,94,29,77,5,6,13,44
0,1,50,25,3,23,60,28,63,13,43
3,47,7,54,47,32,51,30,66,19,64
0,32,5,22,90,8,67,19,87,43,6
4,41,70,18,58,34,93,28,48,76,25
4,16,57,63,45,60,1,85,66,12,34
1,33,64,97,99,80,48,52,32,95,28
4,64,91,11,48,33,1,81,83,17,87
0,86,0,37,33,60,65,13,30,97,96
3,91,78,37,93,58,62,53,93,12,92
0,87,54,24,44,62,99,53,96,90,80
2,69,78,67,36,9,92,51,39,97,89
2,26,67,31,45,56,75,71,76,69,79
4,69,1,3,52,70,30,66,12,72,70
3,96,13,5,99,71,70,56,62,12,54
4,65,7,80,39,52,64,51,93,11,10
2,3,6,68,0,1,25,17,74,97,79
3,54,57,19,5,83,84,48,2,42,18
3,88,35,54,58,1,76,27,31,64,29
4,15,28,63,60,33,14,43,60,91,72
4,85,77,43,70,89,81,89,91,17,92
4,16,92,63,47,21,0,71,93,26,75
4,2,91,40,74,97,35,91,83,17,30
4,41,1,11,97,13,85,15,18,95,79
1,47,95,88,45,31,25,64,51,42,63
2,84,51,38,81,34,93,85,69,64,0
4,22,68,32,99,68,3,14,28,18,96
4,82,0,59,61,69,54,13,17,52,9
4,69,88,74,59,70,61,37,66,58,91
4,2,35,71,58,13,88,52,40,60,94
4,84,1,77,34,34,38,56,93,96,3
4,69,77,6,42,39,25,38,91,96,39
4,62,43,40,13,29,54,4,52,24,83
2,28,12,12,81,49,85,56,60,14,43
4,47,38,93,56,60,32,20,32,64,35
4,15,38,62,60,25,32,6,82,12,29
3,31,77,11,77,97,43,16,2,24,65
4,47,57,38,81,70,64,53,60,16,16
0,53,70,32,78,58,93,28,83,64,8
3,46,63,26,94,32,62,30,18,64,71
2,3,54,19,85,78,56,43,85,96,22
4,21,65,60,20,9,80,35,52,40,60
4,20,26,97,96,97,12,37,60,31,3
0,90,72,17,94,13,62,38,98,76,65
4,28,76,59,59,41,2,28,35,92,77
3,36,88,37,11,97,38,65,5,47,22
0,14,33,79,58,80,8,28,26,24,64
0,36,88,26,25,57,68,43,80,60,58
0,43,70,65,64,70,56,27,53,63,83
3,16,1,37,26,1,94,42,42,4,71
4,22,6,81,4,80,66,17,17,30,91
4,1,70,77,45,89,96,14,57,17,31
4,47,68,7,26,54,81,90,56,77,3
4,17,66,32,35,92,90,59,29,17,65
3,14,64,93,59,91,56,61,93,22,38
0,62,41,14,27,39,3,13,73,23,72
4,62,11,88,4,59,93,0,54,23,3
2,2,45,71,34,13,90,76,34,83,60
2,42,8,1,3,58,37,7,19,77,73
2,26,34,66,93,58,76,38,53,66,29
1,22,1,37,44,24,3,30,48,55,36
3,89,95,63,48,40,45,90,44,27,59
0,70,77,43,73,9,63,74,4,65,40
4,52,77,35,34,83,93,59,4,96,87
2,69,13,69,24,79,34,28,48,77,87
1,2,8,66,74,60,52,9,78,32,90
1,3,81,65,72,89,66,79,41,17,39
4,47,71,14,43,97,93,43,41,52,87
0,13,8,2,13,0,50,72,76,20,94
0,2,99,54,12,80,34,58,49,60,0
4,81,66,5,60,13,52,9,15,66,24
3,47,1,60,82,39,80,6,26,73,94
4,92,52,38,92,14,87,52,75,2,91
1,89,33,38,24,70,25,43,69,64,3
1,88,15,83,94,36,50,94,27,89,97
3,9,8,77,24,12,71,43,47,53,69
2,49,3,14,42,57,81,29,40,35,96
4,15,66,87,75,85,58,58,24,63,31
2,12,43,66,39,34,34,64,45,19,45
0,88,66,97,26,69,71,33,47,41,28
2,6,95,63,58,83,86,17,60,23,83
4,30,95,11,78,80,77,90,18,62,67
3,90,54,14,40,36,94,6,28,58,87
3,62,76,79,72,83,8,20,83,83,73
4,3,58,63,59,4,88,51,61,62,95
4,82,1,11,81,61,81,22,32,11,96
1,3,64,3,36,60,82,94,93,85,77
4,58,88,35,43,59,13,86,81,16,11
3,18,96,63,32,57,44,27,40,64,83
0,90,73,48,43,88,16,15,18,53,35
1,32,8,94,3,47,63,17,92,32,40
0,69,54,7,44,51,20,40,4,23,94
1,2,15,80,52,90,25,82,93,25,3
4,40,57,75,3,58,93,91,2,11,84
3,19,49,36,44,0,57,56,92,77,90
4,61,1,87,24,20,8,55,41,33,3
2,2,92,68,26,97,66,61,64,42,36
3,14,15,15,32,84,12,82,60,14,97
4,70,1,52,50,51,19,55,21,77,8
2,33,70,65,9,61,41,56,81,25,94
1,83,86,43,81,97,52,14,11,51,45
2,89,97,8,88,70,25,31,34,64,45
4,89,62,77,48,57,38,58,31,33,94
3,30,1,63,47,31,86,47,30,72,36
1,47,94,3,59,51,44,13,37,95,87
2,19,24,0,27,47,96,15,72,57,27
4,26,77,73,36,58,12,72,72,17,77
3,42,82,30,44,0,34,90,4,17,22
0,74,33,54,56,13,90,43,26,63,82
2,88,28,65,16,69,48,9,53,33,55
0,62,90,19,58,35,91,15,89,9,67
2,47,8,62,58,19,32,89,35,83,39
4,43,65,17,94,54,44,16,33,18,94
2,42,35,14,52,97,13,37,85,39,55
4,66,77,63,32,58,66,38,0,52,70
1,30,70,1,48,59,69,86,60,97,57
4,69,27,3,95,1,47,84,15,63,94
4,69,77,52,59,33,81,90,32,23,62
1,38,0,52,67,92,67,65,99,43,81
4,11,51,43,44,57,1,19,79,77,31
4,63,23,76,81,83,81,92,51,31,72
2,18,1,1,79,47,93,91,55,72,49
1,9,25,11,78,86,40,15,29,53,44
4,3,21,38,81,13,8,38,26,14,22
4,80,77,45,27,1,20,88,41,30,79
4,66,58,16,97,39,51,61,44,17,79
4,64,80,75,45,57,79,11,81,74,57
3,43,64,37,92,4,93,14,29,17,56
4,20,78,7,47,17,47,25,55,64,62
2,87,51,79,94,61,34,93,35,77,29
1,62,69,79,34,80,6,92,82,85,39
3,2,7,93,26,49,0,37,0,90,47
0,31,7,59,26,35,93,19,56,64,18
3,24,78,63,93,61,57,13,80,97,88
4,50,97,36,72,21,51,68,29,77,3
4,35,4,11,26,36,67,53,18,13,76
1,53,19,16,96,9,94,26,76,66,74
3,19,95,84,22,5,72,76,27,72,94
0,54,15,32,12,52,93,56,1,50,51
3,95,66,21,68,16,10,60,60,98,95
4,6,48,8,78,2,18,53,85,17,94
3,74,2,74,25,16,52,37,91,64,36
4,62,37,49,39,70,38,55,60,64,72
4,81,57,1,73,2,81,18,4,17,59
0,80,33,52,39,97,19,29,53,95,41
4,69,49,52,39,70,41,91,23,51,90
0,84,64,26,36,76,1,38,73,52,25
3,36,1,20,24,50,5,73,19,43,88
4,40,11,27,50,20,14,81,47,12,70
1,22,77,36,3,51,81,28,60,56,10
1,60,74,62,42,34,61,14,18,29,61
4,3,21,63,32,83,3,17,50,96,87
4,85,67,94,47,2,81,64,93,33,35
4,74,6,92,48,1,87,61,19,50,44
4,81,44,32,75,25,92,68,60,12,31
4,45,1,14,24,38,51,28,2,87,10
2,36,66,79,59,59,88,14,95,58,55
4,63,58,19,31,70,96,15,69,35,34
0,33,57,75,94,9,54,19,83,59,7
4,18,21,47,26,70,54,35,38,69,76
0,47,14,68,13,33,72,38,18,82,72
4,69,68,75,42,1,99,10,1,80,61
4,12,88,11,52,42,45,17,35,54,79
2,82,58,75,85,54,44,20,69,19,31
4,1,21,36,58,25,17,14,31,42,83
2,50,26,82,10,97,32,64,96,53,33
3,43,67,62,96,1,62,60,11,41,84
4,84,33,15,94,31,14,81,47,98,91
4,69,1,3,96,2,51,41,61,71,75
3,34,88,30,27,90,34,76,35,53,33
4,48,58,62,3,58,15,4,29,56,75
4,77,15,82,59,34,91,17,18,33,47
2,76,49,79,8,48,87,27,68,16,3
2,69,99,18,46,1,52,28,41,60,16
0,40,72,52,31,33,74,9,45,85,51
4,69,38,3,34,33,34,56,57,16,29
4,59,5,63,22,73,19,14,80,30,71
4,48,95,6,24,37,85,67,39,64,77
1,80,23,78,44,51,96,7,12,84,38
4,22,7,68,75,70,57,93,90,64,64
4,12,14,77,58,4,29,14,88,64,24
4,54,57,64,13,64,20,90,2,56,86
3,49,1,18,63,86,2,27,26,60,97
4,32,21,5,57,2,86,6,93,4,11
2,3,96,32,13,70,66,65,18,64,31
3,72,22,18,58,13,63,28,12,17,28
4,76,38,5,24,2,57,90,57,51,84
4,64,51,19,81,54,69,51,9,37,97
4,62,55,65,81,30,31,50,60,95,22
4,42,69,39,82,2,90,38,31,17,79
3,83,37,68,75,58,87,9,18,19,31
2,69,75,78,96,64,89,45,16,53,34
4,62,13,63,51,32,8,8,40,58,64
3,36,21,15,9,60,99,43,18,4,83
4,64,64,31,60,55,81,21,41,23,58
3,32,97,4,34,4,93,82,77,4,71
2,67,88,59,4,59,3,27,95,19,77
2,51,23,61,4,88,55,23,69,64,69
4,36,78,64,24,4,91,85,35,72,3
1,53,38,25,3,83,34,82,44,11,16
2,42,54,62,81,35,2,19,50,64,29
3,50,12,78,68,79,90,76,15,61,9
3,13,53,79,52,92,34,60,35,11,31
2,28,86,31,43,1,64,4,22,61,87
0,64,9,88,16,21,77,90,5,33,83
3,56,40,3,43,32,26,90,40,23,83
0,35,12,14,59,4,13,0,53,14,7
3,54,44,14,99,1,43,86,40,33,97
4,47,51,80,36,80,96,2,45,60,85
3,42,1,75,58,92,43,56,96,12,58
3,84,42,13,3,69,86,11,24,64,44
1,16,64,66,81,62,94,19,18,19,58
4,79,77,79,69,2,93,7,83,60,59
1,30,47,64,80,70,64,33,98,11,36
1,87,92,87,57,58,65,55,0,39,91
4,16,27,64,97,1,34,13,60,17,36
2,66,11,11,60,20,0,21,81,64,65
1,29,75,90,92,85,66,11,23,64,3
4,66,38,18,11,35,3,71,23,19,58
4,24,87,38,85,54,51,12,78,19,50
3,19,88,81,58,83,34,9,1,61,83
4,62,49,24,94,96,30,55,26,36,54
4,96,67,13,3,2,36,72,7,14,65
2,35,77,16,34,32,66,64,43,58,87
3,13,81,63,64,1,22,43,26,30,30
2,74,15,62,34,83,81,51,80,72,3
1,34,48,63,79,83,8,15,3,17,7
