class,x1,x2,x3,x4,x5,x6,x7,x8
0,102,116,23,104,65,175,51,53
0,84,105,243,41,232,4,77,184
0,175,22,143,126,233,168,14,90
0,62,188,40,87,50,223,122,70
0,96,229,113,116,171,76,15,53
0,114,62,200,166,223,201,126,140
0,200,205,6,167,151,88,179,10
0,127,136,187,188,124,166,213,20
0,249,142,87,82,1,228,17,64
1,246,152,160,28,204,188,252,188
0,54,121,104,136,54,66,176,53
0,173,22,14,123,59,2,69,186
0,99,180,76,37,30,216,185,90
0,190,72,157,10,3,217,78,21
0,25,0,5,78,5,239,49,52
0,104,142,63,64,16,49,67,146
0,100,44,107,131,145,84,172,113
0,7,11,126,175,191,168,189,99
1,198,135,211,154,178,149,96,202
0,118,114,196,191,191,220,181,26
0,224,169,212,59,64,231,111,104
0,179,211,63,166,41,211,155,243
0,30,230,40,75,191,178,32,96
1,104,101,104,75,237,195,134,175
0,4,244,53,243,160,7,205,51
0,0,228,249,18,37,103,1,80
1,116,113,104,20,214,172,176,223
0,213,61,135,61,5,217,52,26
0,249,237,52,96,190,85,231,34
0,220,62,109,85,213,142,109,20
0,27,27,164,74,52,146,213,54
0,70,121,105,20,168,145,139,159
1,249,101,249,239,208,201,209,144
0,164,36,150,64,147,196,240,163
0,12,27,202,252,164,134,136,33
0,61,230,16,214,195,24,216,72
0,145,169,2,40,136,90,111,125
0,162,101,173,116,120,190,53,163
0,62,232,16,121,82,191,34,10
0,145,152,100,154,138,91,137,131
0,67,148,127,236,191,50,25,186
0,172,136,21,248,207,232,26,134
0,99,101,211,71,81,249,108,88
0,236,37,47,87,232,160,58,96
0,30,43,143,23,147,174,26,244
0,30,7,65,30,49,10,32,53
0,116,218,143,151,121,187,83,50
0,188,74,75,83,195,187,59,193
0,107,191,37,2,244,133,119,66
0,144,96,142,68,104,220,155,49
0,163,128,230,75,46,201,42,77
0,250,142,141,123,191,247,84,1
0,67,36,249,145,201,21,132,194
0,74,142,105,86,59,123,239,65
0,250,25,164,255,62,10,42,49
0,150,59,253,15,46,150,171,61
0,51,13,66,35,28,71,228,116
0,21,207,21,21,45,122,120,181
0,145,96,180,197,99,204,200,22
0,252,97,222,252,46,170,1,49
0,212,183,10,75,118,98,134,229
0,223,233,75,224,44,79,109,53
0,250,172,129,202,115,208,205,64
0,78,148,23,33,69,147,213,34
0,65,149,16,46,59,101,210,86
0,231,4,64,231,49,192,106,77
0,20,17,46,172,251,201,59,80
0,151,76,2,59,224,137,8,225
0,33,49,78,140,14,215,204,130
0,61,43,51,175,253,127,71,114
0,114,72,62,75,88,112,144,236
0,65,115,66,244,154,95,115,26
0,208,90,105,242,154,10,179,172
0,220,130,18,250,100,149,168,165
0,231,44,44,45,121,232,192,89
0,173,199,103,32,255,92,5,97
0,193,16,40,79,42,218,8,130
0,33,203,241,254,231,13,52,163
0,143,219,93,100,149,10,105,34
0,119,149,178,10,220,72,187,61
0,40,44,45,199,93,211,199,23
1,184,168,180,126,164,172,136,163
0,32,193,22,75,208,195,180,77
0,99,67,82,100,58,141,31,247
0,140,190,26,217,44,33,136,26
0,25,168,74,116,63,236,112,64
0,167,44,47,40,112,127,121,254
0,227,93,177,86,78,69,155,247
0,249,69,141,137,144,7,221,91
0,220,49,255,100,188,167,5,195
0,143,231,232,224,44,170,69,231
0,248,226,4,131,113,140,226,46
0,162,189,239,60,5,32,49,243
0,144,100,104,23,229,123,183,59
0,196,43,221,176,125,70,144,143
0,187,202,78,73,43,10,48,59
0,121,145,167,131,46,103,175,77
0,223,181,179,81,239,147,94,33
0,130,98,224,131,214,11,81,196
0,22,228,144,70,22,196,175,78
1,178,148,127,226,168,254,239,155
1,36,90,96,231,242,225,217,235
0,138,182,218,223,111,120,35,220
0,187,103,98,35,65,107,10,109
0,185,234,6,76,195,38,155,21
0,11,1,178,155,132,211,89,22
0,145,113,53,75,244,10,200,26
0,41,35,62,94,3,17,216,21
1,185,239,18,58,229,217,237,53
0,124,51,145,100,34,70,18,28
0,58,199,217,75,42,38,83,29
0,158,155,144,86,145,204,12,30
1,191,172,207,139,230,220,182,102
0,126,157,167,78,76,223,189,163
0,4,113,129,47,67,122,112,140
0,78,24,103,160,214,147,189,108
0,235,168,233,46,122,69,103,56
0,54,55,184,175,144,98,34,22
0,144,93,46,231,63,19,109,10
0,240,236,150,41,52,0,19,136
0,58,0,46,136,104,67,209,177
0,219,239,223,65,198,66,122,69
